Index,Gene
1615,BRD8
1616,BRD9
1617,BRDT
1618,BRE
1619,BRF1
1620,BRF2
1621,BRI3
1622,BRI3BP
1623,BRICD5
1624,BRINP1
1625,BRINP2
1626,BRINP3
1627,BRIP1
1628,BRIX1
1629,BRK1
1630,BRMS1
1631,BRMS1L
1632,BROX
1633,BRPF1
1634,BRPF3
1635,BRS3
1636,BRSK1
1637,BRSK2
1638,BRWD1
1639,BRWD3
1640,BSCL2
1641,BSDC1
1642,BSG
1643,BSN
1644,BSND
1645,BSPH1
1646,BSPRY
1647,BST1
1648,BST2
1649,BSX
1650,BTAF1
1651,BTBD1
1652,BTBD10
1653,BTBD11
1654,BTBD16
1655,BTBD17
1656,BTBD18
1657,BTBD19
1658,BTBD2
1659,BTBD3
1660,BTBD6
1661,BTBD7
1662,BTBD8
1663,BTBD9
1664,BTC
1665,BTD
1666,BTF3
1667,BTF3L4
1668,BTG1
1669,BTG2
1670,BTG3
1671,BTG4
1672,BTK
1673,BTLA
1674,BTN1A1
1675,BTN2A1
1676,BTN2A2
1677,BTN3A1
1678,BTN3A2
1679,BTN3A3
1680,BTNL2
1681,BTNL3
1682,BTNL8
1683,BTNL9
1684,BTRC
1685,BUB1
1686,BUB1B
1687,BUB3
1688,BUD13
1689,BUD31
1690,BVES
1691,BYSL
1692,BZRAP1
1693,BZW1
1694,BZW2
1695,C10ORF10
1696,C10ORF105
1697,C10ORF107
1698,C10ORF11
1699,C10ORF113
1700,C10ORF12
1701,C10ORF120
1702,C10ORF126
1703,C10ORF128
1704,C10ORF131
1705,C10ORF2
1706,C10ORF32
1707,C10ORF32-ASMT
1708,C10ORF35
1709,C10ORF53
1710,C10ORF54
1711,C10ORF55
1712,C10ORF62
1713,C10ORF67
1714,C10ORF71
1715,C10ORF76
1716,C10ORF82
1717,C10ORF88
1718,C10ORF90
1719,C10ORF99
1720,C11ORF1
1721,C11ORF16
1722,C11ORF21
1723,C11ORF24
1724,C11ORF30
1725,C11ORF31
1726,C11ORF40
1727,C11ORF42
1728,C11ORF44
1729,C11ORF45
1730,C11ORF49
1731,C11ORF52
1732,C11ORF53
1733,C11ORF54
1734,C11ORF57
1735,C11ORF58
1736,C11ORF63
1737,C11ORF65
1738,C11ORF68
1739,C11ORF70
1740,C11ORF71
1741,C11ORF73
1742,C11ORF74
1743,C11ORF80
1744,C11ORF84
1745,C11ORF85
1746,C11ORF86
1747,C11ORF87
1748,C11ORF88
1749,C11ORF91
1750,C11ORF94
1751,C11ORF95
1752,C11ORF96
1753,C12ORF10
1754,C12ORF29
1755,C12ORF4
1756,C12ORF40
1757,C12ORF42
1758,C12ORF43
1759,C12ORF45
1760,C12ORF49
1761,C12ORF5
1762,C12ORF50
1763,C12ORF54
1764,C12ORF56
1765,C12ORF57
1766,C12ORF60
1767,C12ORF65
1768,C12ORF66
1769,C12ORF71
1770,C12ORF73
1771,C12ORF74
1772,C12ORF75
1773,C12ORF76
1774,C12ORF79
1775,C14ORF1
1776,C14ORF105
1777,C14ORF119
1778,C14ORF142
1779,C14ORF159
1780,C14ORF166
1781,C14ORF169
1782,C14ORF177
1783,C14ORF178
1784,C14ORF180
1785,C14ORF183
1786,C14ORF2
1787,C14ORF28
1788,C14ORF37
1789,C14ORF39
1790,C14ORF79
1791,C14ORF80
1792,C14ORF93
1793,C15ORF26
1794,C15ORF27
1795,C15ORF38-AP3S2
1796,C15ORF39
1797,C15ORF40
1798,C15ORF41
1799,C15ORF43
1800,C15ORF48
1801,C15ORF52
1802,C15ORF53
1803,C15ORF57
1804,C15ORF59
1805,C15ORF61
1806,C15ORF62
1807,C15ORF65
1808,C16ORF13
1809,C16ORF45
1810,C16ORF46
1811,C16ORF52
1812,C16ORF54
1813,C16ORF58
1814,C16ORF59
1815,C16ORF62
1816,C16ORF70
1817,C16ORF71
1818,C16ORF72
1819,C16ORF74
1820,C16ORF78
1821,C16ORF86
1822,C16ORF87
1823,C16ORF89
1824,C16ORF90
1825,C16ORF91
1826,C16ORF92
1827,C16ORF93
1828,C16ORF95
1829,C16ORF96
1830,C17ORF104
1831,C17ORF105
1832,C17ORF107
1833,C17ORF47
1834,C17ORF49
1835,C17ORF50
1836,C17ORF51
1837,C17ORF53
1838,C17ORF58
1839,C17ORF59
1840,C17ORF61-PLSCR3
1841,C17ORF62
1842,C17ORF64
1843,C17ORF67
1844,C17ORF70
1845,C17ORF74
1846,C17ORF75
1847,C17ORF78
1848,C17ORF80
1849,C17ORF85
1850,C17ORF89
1851,C17ORF96
1852,C17ORF97
1853,C17ORF98
1854,C17ORF99
1855,C18ORF21
1856,C18ORF25
1857,C18ORF32
1858,C18ORF42
1859,C18ORF54
1860,C18ORF63
1861,C18ORF8
1862,C19ORF12
1863,C19ORF18
1864,C19ORF24
1865,C19ORF25
1866,C19ORF26
1867,C19ORF33
1868,C19ORF35
1869,C19ORF38
1870,C19ORF40
1871,C19ORF43
1872,C19ORF44
1873,C19ORF45
1874,C19ORF47
1875,C19ORF48
1876,C19ORF52
1877,C19ORF53
1878,C19ORF54
1879,C19ORF57
1880,C19ORF60
1881,C19ORF66
1882,C19ORF67
1883,C19ORF68
1884,C19ORF70
1885,C19ORF71
1886,C19ORF73
1887,C19ORF80
1888,C19ORF81
1889,C19ORF83
1890,C19ORF84
1891,C1D
1892,C1GALT1
1893,C1GALT1C1
1894,C1QA
1895,C1QB
1896,C1QBP
1897,C1QC
1898,C1QL1
1899,C1QL2
1900,C1QL3
1901,C1QL4
1902,C1QTNF1
1903,C1QTNF2
1904,C1QTNF3
1905,C1QTNF3-AMACR
1906,C1QTNF4
1907,C1QTNF5
1908,C1QTNF6
1909,C1QTNF7
1910,C1QTNF8
1911,C1QTNF9
1912,C1QTNF9B
1913,C1R
1914,C1RL
1915,C1S
1916,C1ORF100
1917,C1ORF101
1918,C1ORF105
1919,C1ORF106
1920,C1ORF109
1921,C1ORF110
1922,C1ORF111
1923,C1ORF112
1924,C1ORF115
1925,C1ORF116
1926,C1ORF122
1927,C1ORF123
1928,C1ORF127
1929,C1ORF131
1930,C1ORF137
1931,C1ORF141
1932,C1ORF145
1933,C1ORF146
1934,C1ORF158
1935,C1ORF159
1936,C1ORF162
1937,C1ORF167
1938,C1ORF168
1939,C1ORF174
1940,C1ORF177
1941,C1ORF185
1942,C1ORF186
1943,C1ORF189
1944,C1ORF194
1945,C1ORF195
1946,C1ORF198
1947,C1ORF204
1948,C1ORF21
1949,C1ORF210
1950,C1ORF216
1951,C1ORF226
1952,C1ORF228
1953,C1ORF233
1954,C1ORF234
1955,C1ORF27
1956,C1ORF35
1957,C1ORF43
1958,C1ORF50
1959,C1ORF52
1960,C1ORF53
1961,C1ORF54
1962,C1ORF56
1963,C1ORF61
1964,C1ORF64
1965,C1ORF68
1966,C1ORF74
1967,C1ORF86
1968,C1ORF87
1969,C1ORF94
1970,C1ORF95
1971,C2
1972,C20ORF141
1973,C20ORF144
1974,C20ORF173
1975,C20ORF194
1976,C20ORF195
1977,C20ORF196
1978,C20ORF202
1979,C20ORF24
1980,C20ORF27
1981,C20ORF62
1982,C20ORF85
1983,C20ORF96
1984,C21ORF140
1985,C21ORF2
1986,C21ORF33
1987,C21ORF58
1988,C21ORF59
1989,C21ORF62
1990,C21ORF91
1991,C22ORF15
1992,C22ORF23
1993,C22ORF29
1994,C22ORF31
1995,C22ORF39
1996,C22ORF42
1997,C22ORF46
1998,C2CD2
1999,C2CD2L
2000,C2CD3
2001,C2CD4A
2002,C2CD4B
2003,C2CD4C
2004,C2CD4D
2005,C2CD5
2006,C2ORF15
2007,C2ORF16
2008,C2ORF40
2009,C2ORF42
2010,C2ORF43
2011,C2ORF44
2012,C2ORF47
2013,C2ORF49
2014,C2ORF50
2015,C2ORF54
2016,C2ORF57
2017,C2ORF61
2018,C2ORF66
2019,C2ORF68
2020,C2ORF69
2021,C2ORF70
2022,C2ORF71
2023,C2ORF72
2024,C2ORF73
2025,C2ORF74
2026,C2ORF76
2027,C2ORF78
2028,C2ORF80
2029,C2ORF81
2030,C2ORF82
2031,C2ORF83
2032,C2ORF88
2033,C2ORF91
2034,C3
2035,C3AR1
2036,C3ORF14
2037,C3ORF17
2038,C3ORF18
2039,C3ORF20
2040,C3ORF22
2041,C3ORF30
2042,C3ORF33
2043,C3ORF36
2044,C3ORF38
2045,C3ORF49
2046,C3ORF52
2047,C3ORF56
2048,C3ORF58
2049,C3ORF62
2050,C3ORF67
2051,C3ORF70
2052,C3ORF80
2053,C3ORF84
2054,C4A
2055,C4B
2056,C4BPA
2057,C4BPB
2058,C4ORF17
2059,C4ORF19
2060,C4ORF22
2061,C4ORF26
2062,C4ORF27
2063,C4ORF29
2064,C4ORF3
2065,C4ORF32
2066,C4ORF33
2067,C4ORF36
2068,C4ORF45
2069,C4ORF46
2070,C4ORF47
2071,C4ORF48
2072,C4ORF50
2073,C4ORF51
2074,C5
2075,C5AR1
2076,C5AR2
2077,C5ORF15
2078,C5ORF22
2079,C5ORF24
2080,C5ORF28
2081,C5ORF30
2082,C5ORF34
2083,C5ORF38
2084,C5ORF42
2085,C5ORF45
2086,C5ORF46
2087,C5ORF47
2088,C5ORF49
2089,C5ORF51
2090,C5ORF52
2091,C5ORF56
2092,C5ORF58
2093,C5ORF60
2094,C5ORF63
2095,C6
2096,C6ORF1
2097,C6ORF10
2098,C6ORF106
2099,C6ORF118
2100,C6ORF120
2101,C6ORF132
2102,C6ORF136
2103,C6ORF141
2104,C6ORF15
2105,C6ORF163
2106,C6ORF165
2107,C6ORF195
2108,C6ORF201
2109,C6ORF203
2110,C6ORF211
2111,C6ORF222
2112,C6ORF223
2113,C6ORF226
2114,C6ORF229
2115,C6ORF25
2116,C6ORF47
2117,C6ORF48
2118,C6ORF52
2119,C6ORF57
2120,C6ORF58
2121,C6ORF62
2122,C6ORF89
2123,C7
2124,C7ORF25
2125,C7ORF26
2126,C7ORF31
2127,C7ORF33
2128,C7ORF34
2129,C7ORF43
2130,C7ORF49
2131,C7ORF50
2132,C7ORF55
2133,C7ORF55-LUC7L2
2134,C7ORF57
2135,C7ORF60
2136,C7ORF61
2137,C7ORF62
2138,C7ORF72
2139,C7ORF73
2140,C8A
2141,C8B
2142,C8G
2143,C8ORF22
2144,C8ORF33
2145,C8ORF34
2146,C8ORF37
2147,C8ORF4
2148,C8ORF44
2149,C8ORF44-SGK3
2150,C8ORF46
2151,C8ORF48
2152,C8ORF58
2153,C8ORF59
2154,C8ORF74
2155,C8ORF76
2156,C8ORF82
2157,C8ORF86
2158,C8ORF88
2159,C9
2160,C9ORF114
2161,C9ORF116
2162,C9ORF117
2163,C9ORF129
2164,C9ORF131
2165,C9ORF135
2166,C9ORF142
2167,C9ORF152
2168,C9ORF153
2169,C9ORF156
2170,C9ORF16
2171,C9ORF171
2172,C9ORF172
2173,C9ORF173
2174,C9ORF24
2175,C9ORF3
2176,C9ORF40
2177,C9ORF41
2178,C9ORF43
2179,C9ORF47
2180,C9ORF50
2181,C9ORF57
2182,C9ORF64
2183,C9ORF66
2184,C9ORF69
2185,C9ORF72
2186,C9ORF78
2187,C9ORF84
2188,C9ORF85
2189,C9ORF89
2190,C9ORF9
2191,C9ORF91
2192,C9ORF92
2193,CA1
2194,CA10
2195,CA11
2196,CA12
2197,CA13
2198,CA14
2199,CA2
2200,CA3
2201,CA4
2202,CA5A
2203,CA5B
2204,CA6
2205,CA7
2206,CA8
2207,CA9
2208,CAAP1
2209,CAB39
2210,CAB39L
2211,CABIN1
2212,CABLES1
2213,CABLES2
2214,CABP1
2215,CABP2
2216,CABP4
2217,CABP5
2218,CABP7
2219,CABS1
2220,CABYR
2221,CACFD1
2222,CACHD1
2223,CACNA1A
2224,CACNA1B
2225,CACNA1C
2226,CACNA1D
2227,CACNA1E
2228,CACNA1F
2229,CACNA1G
2230,CACNA1H
2231,CACNA1I
2232,CACNA1S
2233,CACNA2D1
2234,CACNA2D2
2235,CACNA2D3
2236,CACNA2D4
2237,CACNB1
2238,CACNB2
2239,CACNB3
2240,CACNB4
2241,CACNG1
2242,CACNG2
2243,CACNG3
2244,CACNG4
2245,CACNG5
2246,CACNG6
2247,CACNG7
2248,CACNG8
2249,CACTIN
2250,CACUL1
2251,CACYBP
2252,CAD
2253,CADM1
2254,CADM2
2255,CADM3
2256,CADM4
2257,CADPS
2258,CADPS2
2259,CAGE1
2260,CALB1
2261,CALB2
2262,CALCA
2263,CALCB
2264,CALCOCO1
2265,CALCOCO2
2266,CALCR
2267,CALCRL
2268,CALD1
2269,CALHM1
2270,CALHM2
2271,CALHM3
2272,CALM1
2273,CALM2
2274,CALM3
2275,CALML3
2276,CALML4
2277,CALML5
2278,CALML6
2279,CALN1
2280,CALR
2281,CALR3
2282,CALU
2283,CALY
2284,CAMK1
2285,CAMK1D
2286,CAMK1G
2287,CAMK2A
2288,CAMK2B
2289,CAMK2D
2290,CAMK2G
2291,CAMK2N1
2292,CAMK2N2
2293,CAMK4
2294,CAMKK1
2295,CAMKK2
2296,CAMKMT
2297,CAMKV
2298,CAMLG
2299,CAMP
2300,CAMSAP1
2301,CAMSAP2
2302,CAMSAP3
2303,CAMTA1
2304,CAMTA2
2305,CAND1
2306,CAND2
2307,CANT1
2308,CANX
2309,CAP1
2310,CAP2
2311,CAPG
2312,CAPN1
2313,CAPN10
2314,CAPN11
2315,CAPN12
2316,CAPN13
2317,CAPN14
2318,CAPN15
2319,CAPN2
2320,CAPN3
2321,CAPN5
2322,CAPN6
2323,CAPN7
2324,CAPN8
2325,CAPN9
2326,CAPNS1
2327,CAPNS2
2328,CAPRIN1
2329,CAPRIN2
2330,CAPS
2331,CAPS2
2332,CAPSL
2333,CAPZA1
2334,CAPZA2
2335,CAPZA3
2336,CAPZB
2337,CARD10
2338,CARD11
2339,CARD14
2340,CARD16
2341,CARD17
2342,CARD18
2343,CARD6
2344,CARD8
2345,CARD9
2346,CARF
2347,CARHSP1
2348,CARKD
2349,CARM1
2350,CARNS1
2351,CARS
2352,CARS2
2353,CARTPT
2354,CASC1
2355,CASC10
2356,CASC3
2357,CASC4
2358,CASC5
2359,CASD1
2360,CASK
2361,CASKIN1
2362,CASKIN2
2363,CASP1
2364,CASP10
2365,CASP14
2366,CASP16
2367,CASP2
2368,CASP3
2369,CASP4
2370,CASP5
2371,CASP6
2372,CASP7
2373,CASP8
2374,CASP8AP2
2375,CASP9
2376,CASQ1
2377,CASQ2
2378,CASR
2379,CASS4
2380,CAST
2381,CASZ1
2382,CAT
2383,CATIP
2384,CATSPER1
2385,CATSPER2
2386,CATSPER3
2387,CATSPER4
2388,CATSPERB
2389,CATSPERD
2390,CATSPERG
2391,CAV1
2392,CAV2
2393,CAV3
2394,CBFA2T2
2395,CBFA2T3
2396,CBFB
2397,CBL
2398,CBLB
2399,CBLC
2400,CBLL1
2401,CBLN1
2402,CBLN2
2403,CBLN3
2404,CBLN4
2405,CBR1
2406,CBR3
2407,CBR4
2408,CBS
2409,CBWD1
2410,CBWD2
2411,CBWD3
2412,CBWD5
2413,CBWD7
2414,CBX1
2415,CBX2
2416,CBX3
2417,CBX4
2418,CBX5
2419,CBX6
2420,CBX7
2421,CBX8
2422,CBY1
2423,CBY3
2424,CC2D1A
2425,CC2D1B
2426,CC2D2A
2427,CC2D2B
2428,CCAR1
2429,CCAR2
2430,CCBE1
2431,CCBL1
2432,CCBL2
2433,CCDC101
2434,CCDC102A
2435,CCDC102B
2436,CCDC103
2437,CCDC105
2438,CCDC106
2439,CCDC107
2440,CCDC108
2441,CCDC109B
2442,CCDC110
2443,CCDC112
2444,CCDC113
2445,CCDC114
2446,CCDC115
2447,CCDC116
2448,CCDC117
2449,CCDC12
2450,CCDC120
2451,CCDC121
2452,CCDC122
2453,CCDC124
2454,CCDC125
2455,CCDC126
2456,CCDC127
2457,CCDC129
2458,CCDC13
2459,CCDC130
2460,CCDC132
2461,CCDC134
2462,CCDC136
2463,CCDC137
2464,CCDC138
2465,CCDC14
2466,CCDC140
2467,CCDC141
2468,CCDC142
2469,CCDC144A
2470,CCDC144NL
2471,CCDC146
2472,CCDC148
2473,CCDC149
2474,CCDC15
2475,CCDC150
2476,CCDC151
2477,CCDC152
2478,CCDC153
2479,CCDC154
2480,CCDC155
2481,CCDC157
2482,CCDC158
2483,CCDC159
2484,CCDC160
2485,CCDC166
2486,CCDC167
2487,CCDC168
2488,CCDC169
2489,CCDC169-SOHLH2
2490,CCDC17
2491,CCDC170
2492,CCDC171
2493,CCDC172
2494,CCDC173
2495,CCDC174
2496,CCDC175
2497,CCDC176
2498,CCDC177
2499,CCDC178
2500,CCDC179
2501,CCDC18
2502,CCDC180
2503,CCDC181
2504,CCDC182
2505,CCDC183
2506,CCDC184
2507,CCDC185
2508,CCDC186
2509,CCDC22
2510,CCDC23
2511,CCDC24
2512,CCDC25
2513,CCDC27
2514,CCDC28A
2515,CCDC28B
2516,CCDC3
2517,CCDC30
2518,CCDC33
2519,CCDC34
2520,CCDC36
2521,CCDC37
2522,CCDC38
2523,CCDC39
2524,CCDC40
2525,CCDC42
2526,CCDC42B
2527,CCDC43
2528,CCDC47
2529,CCDC50
2530,CCDC51
2531,CCDC53
2532,CCDC54
2533,CCDC57
2534,CCDC58
2535,CCDC59
2536,CCDC6
2537,CCDC60
2538,CCDC61
2539,CCDC62
2540,CCDC63
2541,CCDC64
2542,CCDC64B
2543,CCDC65
2544,CCDC66
2545,CCDC67
2546,CCDC68
2547,CCDC69
2548,CCDC7
2549,CCDC70
2550,CCDC71
2551,CCDC71L
2552,CCDC73
2553,CCDC74A
2554,CCDC74B
2555,CCDC77
2556,CCDC78
2557,CCDC79
2558,CCDC8
2559,CCDC80
2560,CCDC81
2561,CCDC82
2562,CCDC83
2563,CCDC84
2564,CCDC85A
2565,CCDC85B
2566,CCDC85C
2567,CCDC86
2568,CCDC87
2569,CCDC88A
2570,CCDC88B
2571,CCDC88C
2572,CCDC89
2573,CCDC9
2574,CCDC90B
2575,CCDC91
2576,CCDC92
2577,CCDC93
2578,CCDC94
2579,CCDC96
2580,CCDC97
2581,CCER1
2582,CCER2
2583,CCHCR1
2584,CCIN
2585,CCK
2586,CCKAR
2587,CCKBR
2588,CCL1
2589,CCL11
2590,CCL13
2591,CCL14
2592,CCL15
2593,CCL15-CCL14
2594,CCL16
2595,CCL17
2596,CCL18
2597,CCL19
2598,CCL2
2599,CCL20
2600,CCL21
2601,CCL22
2602,CCL23
2603,CCL24
2604,CCL25
2605,CCL26
2606,CCL27
2607,CCL28
2608,CCL3
2609,CCL3L3
2610,CCL4
2611,CCL4L1
2612,CCL5
2613,CCL7
2614,CCL8
2615,CCM2
2616,CCM2L
2617,CCNA1
2618,CCNA2
2619,CCNB1
2620,CCNB1IP1
2621,CCNB2
2622,CCNB3
2623,CCNC
2624,CCND1
2625,CCND2
2626,CCND3
2627,CCNDBP1
2628,CCNE1
2629,CCNE2
2630,CCNF
2631,CCNG1
2632,CCNG2
2633,CCNH
2634,CCNI
2635,CCNI2
2636,CCNJ
2637,CCNJL
2638,CCNK
2639,CCNL1
2640,CCNL2
2641,CCNO
2642,CCNT1
2643,CCNT2
2644,CCNY
2645,CCNYL1
2646,CCP110
2647,CCPG1
2648,CCR1
2649,CCR10
2650,CCR2
2651,CCR3
2652,CCR4
2653,CCR5
2654,CCR6
2655,CCR7
2656,CCR8
2657,CCR9
2658,CCRL2
2659,CCRN4L
2660,CCS
2661,CCSAP
2662,CCSER1
2663,CCSER2
2664,CCT2
2665,CCT3
2666,CCT4
2667,CCT5
2668,CCT6A
2669,CCT6B
2670,CCT7
2671,CCT8
2672,CCT8L2
2673,CCZ1
2674,CCZ1B
2675,CD101
2676,CD109
2677,CD14
2678,CD151
2679,CD160
2680,CD163
2681,CD163L1
2682,CD164
2683,CD164L2
2684,CD177
2685,CD180
2686,CD19
2687,CD1A
2688,CD1B
2689,CD1C
2690,CD1D
2691,CD1E
2692,CD2
2693,CD200
2694,CD200R1
2695,CD200R1L
2696,CD207
2697,CD209
2698,CD22
2699,CD226
2700,CD24
2701,CD244
2702,CD247
2703,CD248
2704,CD27
2705,CD274
2706,CD276
2707,CD28
2708,CD2AP
2709,CD2BP2
2710,CD300A
2711,CD300C
2712,CD300E
2713,CD300LB
2714,CD300LD
2715,CD300LF
2716,CD300LG
2717,CD302
2718,CD320
2719,CD33
2720,CD34
2721,CD36
2722,CD37
2723,CD38
2724,CD3D
2725,CD3E
2726,CD3EAP
2727,CD3G
2728,CD4
2729,CD40
2730,CD40LG
2731,CD44
2732,CD46
2733,CD47
2734,CD48
2735,CD5
2736,CD52
2737,CD53
2738,CD55
2739,CD58
2740,CD59
2741,CD5L
2742,CD6
2743,CD63
2744,CD68
2745,CD69
2746,CD7
2747,CD70
2748,CD72
2749,CD74
2750,CD79A
2751,CD79B
2752,CD80
2753,CD81
2754,CD82
2755,CD83
2756,CD84
2757,CD86
2758,CD8A
2759,CD8B
2760,CD9
2761,CD93
2762,CD96
2763,CD97
2764,CD99
2765,CD99L2
2766,CDA
2767,CDADC1
2768,CDAN1
2769,CDC123
2770,CDC14A
2771,CDC14B
2772,CDC16
2773,CDC20
2774,CDC20B
2775,CDC23
2776,CDC25A
2777,CDC25B
2778,CDC25C
2779,CDC26
2780,CDC27
2781,CDC34
2782,CDC37
2783,CDC37L1
2784,CDC40
2785,CDC42
2786,CDC42BPA
2787,CDC42BPB
2788,CDC42BPG
2789,CDC42EP1
2790,CDC42EP2
2791,CDC42EP3
2792,CDC42EP4
2793,CDC42EP5
2794,CDC42SE1
2795,CDC42SE2
2796,CDC45
2797,CDC5L
2798,CDC6
2799,CDC7
2800,CDC73
2801,CDCA2
2802,CDCA3
2803,CDCA4
2804,CDCA5
2805,CDCA7
2806,CDCA7L
2807,CDCA8
2808,CDCP1
2809,CDCP2
2810,CDH1
2811,CDH10
2812,CDH11
2813,CDH12
2814,CDH13
2815,CDH15
2816,CDH16
2817,CDH17
2818,CDH18
2819,CDH19
2820,CDH2
2821,CDH20
2822,CDH22
2823,CDH23
2824,CDH24
2825,CDH26
2826,CDH3
2827,CDH4
2828,CDH5
2829,CDH6
2830,CDH7
2831,CDH8
2832,CDH9
2833,CDHR1
2834,CDHR2
2835,CDHR3
2836,CDHR4
2837,CDHR5
2838,CDIP1
2839,CDIPT
2840,CDK1
2841,CDK10
2842,CDK11A
2843,CDK11B
2844,CDK12
2845,CDK13
2846,CDK14
2847,CDK15
2848,CDK16
2849,CDK17
2850,CDK18
2851,CDK19
2852,CDK2
2853,CDK20
2854,CDK2AP1
2855,CDK2AP2
2856,CDK3
2857,CDK4
2858,CDK5
2859,CDK5R1
2860,CDK5R2
2861,CDK5RAP1
2862,CDK5RAP2
2863,CDK5RAP3
2864,CDK6
2865,CDK7
2866,CDK8
2867,CDK9
2868,CDKAL1
2869,CDKL1
2870,CDKL2
2871,CDKL3
2872,CDKL4
2873,CDKL5
2874,CDKN1A
2875,CDKN1B
2876,CDKN1C
2877,CDKN2A
2878,CDKN2AIP
2879,CDKN2AIPNL
2880,CDKN2B
2881,CDKN2C
2882,CDKN2D
2883,CDKN3
2884,CDNF
2885,CDO1
2886,CDON
2887,CDPF1
2888,CDR1
2889,CDR2
2890,CDR2L
2891,CDRT1
2892,CDRT15
2893,CDRT15L2
2894,CDRT4
2895,CDS1
2896,CDS2
2897,CDSN
2898,CDT1
2899,CDV3
2900,CDX1
2901,CDX2
2902,CDX4
2903,CDY1
2904,CDY1B
2905,CDY2A
2906,CDY2B
2907,CDYL
2908,CDYL2
2909,CEACAM1
2910,CEACAM16
2911,CEACAM18
2912,CEACAM19
2913,CEACAM20
2914,CEACAM21
2915,CEACAM3
2916,CEACAM4
2917,CEACAM5
2918,CEACAM6
2919,CEACAM7
2920,CEACAM8
2921,CEBPA
2922,CEBPB
2923,CEBPD
2924,CEBPE
2925,CEBPG
2926,CEBPZ
2927,CEBPZOS
2928,CECR1
2929,CECR2
2930,CECR5
2931,CECR6
2932,CEL
2933,CELA1
2934,CELA2A
2935,CELA2B
2936,CELA3A
2937,CELA3B
2938,CELF1
2939,CELF2
2940,CELF3
2941,CELF4
2942,CELF5
2943,CELF6
2944,CELSR1
2945,CELSR2
2946,CELSR3
2947,CEMIP
2948,CEMP1
2949,CEND1
2950,CENPA
2951,CENPB
2952,CENPBD1
2953,CENPC
2954,CENPE
2955,CENPF
2956,CENPH
2957,CENPI
2958,CENPJ
2959,CENPK
2960,CENPL
2961,CENPM
2962,CENPN
2963,CENPO
2964,CENPP
2965,CENPQ
2966,CENPT
2967,CENPU
2968,CENPV
2969,CENPW
2970,CEP104
2971,CEP112
2972,CEP120
2973,CEP128
2974,CEP131
2975,CEP135
2976,CEP152
2977,CEP162
2978,CEP164
2979,CEP170
2980,CEP170B
2981,CEP19
2982,CEP192
2983,CEP250
2984,CEP290
2985,CEP350
2986,CEP41
2987,CEP44
2988,CEP55
2989,CEP57
2990,CEP57L1
2991,CEP63
2992,CEP68
2993,CEP70
2994,CEP72
2995,CEP76
2996,CEP78
2997,CEP83
2998,CEP85
2999,CEP85L
3000,CEP89
3001,CEP95
3002,CEP97
3003,CEPT1
3004,CER1
3005,CERCAM
3006,CERK
3007,CERKL
3008,CERS1
3009,CERS2
3010,CERS3
3011,CERS4
3012,CERS5
3013,CERS6
3014,CES1
3015,CES2
3016,CES3
3017,CES4A
3018,CES5A
3019,CETN1
3020,CETN2
3021,CETN3
3022,CETP
3023,CFAP20
3024,CFAP221
3025,CFAP36
3026,CFAP43
3027,CFAP44
3028,CFAP45
3029,CFAP46
3030,CFAP57
3031,CFAP58
3032,CFAP61
3033,CFAP69
3034,CFAP97
3035,CFAP99
3036,CFB
3037,CFC1
3038,CFC1B
3039,CFD
3040,CFDP1
3041,CFH
3042,CFHR1
3043,CFHR2
3044,CFHR3
3045,CFHR4
3046,CFHR5
3047,CFI
3048,CFL1
3049,CFL2
3050,CFLAR
3051,CFP
3052,CFTR
3053,CGA
3054,CGB
3055,CGB1
3056,CGB2
3057,CGB5
3058,CGB7
3059,CGB8
3060,CGGBP1
3061,CGN
3062,CGNL1
3063,CGREF1
3064,CGRRF1
3065,CH17-140K24.5
3066,CH17-140K24.8
3067,CH17-335B8.4
3068,CH25H
3069,CH507-396I9.6
3070,CH507-42P11.8
3071,CH507-9B2.2
3072,CH507-9B2.3
3073,CH507-9B2.4
3074,CH507-9B2.5
3075,CHAC1
3076,CHAC2
3077,CHAD
3078,CHADL
3079,CHAF1A
3080,CHAF1B
3081,CHAMP1
3082,CHAT
3083,CHCHD1
3084,CHCHD10
3085,CHCHD2
3086,CHCHD3
3087,CHCHD4
3088,CHCHD5
3089,CHCHD6
3090,CHCHD7
3091,CHD1
3092,CHD1L
3093,CHD2
3094,CHD3
3095,CHD4
3096,CHD5
3097,CHD6
3098,CHD7
3099,CHD8
3100,CHD9
3101,CHDH
3102,CHEK1
3103,CHEK2
3104,CHERP
3105,CHFR
3106,CHGA
3107,CHGB
3108,CHI3L1
3109,CHI3L2
3110,CHIA
3111,CHIC1
3112,CHIC2
3113,CHID1
3114,CHIT1
3115,CHKA
3116,CHKB
3117,CHKB-CPT1B
3118,CHL1
3119,CHM
3120,CHML
3121,CHMP1A
3122,CHMP1B
3123,CHMP2A
3124,CHMP2B
3125,CHMP3
3126,CHMP4A
3127,CHMP4B
3128,CHMP4C
3129,CHMP5
3130,CHMP6
3131,CHMP7
3132,CHN1
3133,CHN2
3134,CHODL
3135,CHORDC1
3136,CHP1
3137,CHP2
3138,CHPF
3139,CHPF2
3140,CHPT1
3141,CHRAC1
3142,CHRD
3143,CHRDL1
3144,CHRDL2
3145,CHRFAM7A
3146,CHRM1
3147,CHRM2
3148,CHRM3
3149,CHRM4
3150,CHRM5
3151,CHRNA1
3152,CHRNA10
